,Phase,name,A,B,C,indexing,latt_x,latt_y,latt_z,angle_x,anlge_y,angle_z,space_group,total_energy,energy_form,e11,e22,e31,e32,C11,C12,C22,C21,d11,d22,d31,d32,Eg_pbe,dielec_elec_xx,dielec_elec_yy,dielec_elec_zz,dielec_ion_xx,dielec_ion_yy,dielec_ion_zz,born_charge_A_xx,born_charge_A_yy,born_charge_A_zz,born_charge_B_xx,born_charge_B_yy,born_charge_B_zz,born_charge_C_xx,born_charge_C_yy,born_charge_C_zz,Parent_1,Parent_2,Parent_1_e,Parent_2_e,Parent_min,Parent_max,synthesis_index
1316,T_prime,RuNSe,Ru,N,Se,440734,6.25184635,3.125168592,19,90,90,120.0243208,P 1,-40.92411067,0.595586598,-20.05241,3.81501,1.49625,1.51658,156.29438,49.474442,156.532792,49.474442,-18.77216031,3.563486641,0.727150977,0.736178031,0,10.829837,10.972053,1.319026,6.518925,5.324136,4.20E-05,-6.45971,-6.651225,0.024295,4.715325,4.83256,-0.025735,1.744385,1.81867,0.00144,RuNN,RuSeSe,2.990663055,-1.020453069,-1.020453069,2.990663055,-0.389518395
1317,T_prime,RuNTe,Ru,N,Te,440752,6.380563699,3.194617659,19,90,90,119.960114,P 1,-39.76838088,0.813858063,-1.18085,-4.98237,1.65775,1.62583,148.674829,52.128913,100.305009,52.128913,-1.223096791,-10.34199616,0.825557325,1.06658018,0,9.327567,9.829114,1.360472,8.03644,6.676437,0.000233,-6.21791,-6.21912,0.01265,3.46912,3.62485,-0.04119,2.74879,2.59427,0.02854,RuNN,RuTeTe,2.990663055,-0.611371788,-0.611371788,2.990663055,-0.37578757
1318,T_prime,RuPO,Ru,P,O,441508,6.078004054,2.797426308,19,90,90,117.4019873,P 1,-41.37236237,-1.565875775,4.94038,-5.40284,-2.78483,-2.50344,131.557292,49.051027,125.182241,49.051027,5.987884678,-7.096747466,-1.541916793,-1.436832373,0,19.120818,16.165614,1.317198,5.378344,6.757602,0.005361,0.012235,-1.12011,0.115625,2.615795,3.07776,0.103995,-2.62803,-1.95765,-0.219615,RuPP,RuOO,-0.367258585,-3.546774815,-3.546774815,-0.367258585,0.391140925
1319,T_prime,RuPS,Ru,P,S,441516,6.597498317,2.950910244,19,90,90,116.5678678,P 1,-38.25453502,-0.385965377,3.39131,-0.19475,-0.66177,-0.45866,99.494868,27.824816,96.208761,27.824816,4.731836946,-0.284789069,-0.519770376,-0.369786965,0,18.333059,14.84356,1.390263,2.047814,2.387262,0.002397,-1.2545,-2.756245,-0.155495,1.7661,2.134365,0.12882,-0.511605,0.621875,0.02667,RuPP,RuSS,-0.367258585,-1.149288495,-1.149288495,-0.367258585,0.372308163
1320,T_prime,RuPSe,Ru,P,Se,441534,6.81585942,3.604303363,19,90,90,121.9339169,P 1,-37.16776715,-0.474212642,0.89509,3.20036,0.04427,0.01767,78.861039,39.366841,69.611554,39.366841,2.266383533,10.58155189,0.037444637,0.016214223,0,10.282546,9.370487,1.370618,3.6132,2.712042,0.003679,-4.51907,-4.659565,-0.10904,3.89041,3.77502,0.115675,0.62866,0.884545,-0.006635,RuPP,RuSeSe,-0.367258585,-1.020453069,-1.020453069,-0.367258585,0.219643185
1321,T_prime,RuPTe,Ru,P,Te,441552,6.99602125,3.681312492,19,90,90,121.7706989,P 1,-35.96804472,-0.233944857,-2.37139,0.65683,0.26486,0.31065,28.610884,-9.956361,42.722412,-9.956361,-6.148715056,1.246858958,1.419816524,0.948084955,0,22.38556,28.888573,1.402643,7.798556,6.968279,0.004276,-7.80678,-7.094365,-0.01915,5.39099,5.54608,0.024595,2.41579,1.548285,-0.005445,RuPP,RuTeTe,-0.367258585,-0.611371788,-0.611371788,-0.367258585,0.25537033
1322,T_prime,RuSbO,Ru,Sb,O,445108,6.372966684,2.997485062,19,90,90,118.0613248,P 1,-38.26590394,-1.249315727,-2.56937,0.18202,-1.75085,-1.97638,105.824889,32.034361,93.649442,32.034361,-3.481978066,0.295414689,-1.27002722,-1.572501749,0,73.371631,53.314061,1.37381,12.994029,11.136677,0.015316,-3.070845,-3.40656,0.218045,3.240935,3.52174,0.080245,-0.170095,-0.11518,-0.29829,RuSbSb,RuOO,0.045959957,-3.546774815,-3.546774815,0.045959957,0.501091703
1323,T_prime,RuSbS,Ru,Sb,S,445116,6.821929442,3.132327879,19,90,90,117.3314061,P 1,-36.05350793,-0.522120999,5.06331,1.4136,-0.79458,-0.56259,98.114461,26.139174,81.49138,26.139174,7.034789594,2.553827755,-0.639482298,-0.522704733,0,31.127626,28.011117,1.446141,5.857828,6.525272,0.002006,-3.28047,-4.05129,-0.122135,3.044335,3.177245,0.09652,0.23613,0.87405,0.02562,RuSbSb,RuSS,0.045959957,-1.149288495,-1.149288495,0.045959957,0.02954327
1324,T_prime,RuSbSe,Ru,Sb,Se,445134,7.000233674,3.191318122,19,90,90,117.1214064,P 1,-34.56602149,-0.410008979,-0.78204,-0.97223,-0.51262,-0.29792,87.051673,22.977118,77.507688,22.977118,-1.220515695,-1.782908193,-0.46589624,-0.296482634,0,35.357959,31.325586,1.472068,4.061893,4.998728,0.002898,-3.151165,-4.238735,-0.177695,2.624865,2.98947,0.11928,0.526305,1.24927,0.058415,RuSbSb,RuSeSe,0.045959957,-1.020453069,-1.020453069,0.045959957,0.077237578
1325,T_prime,RuSbTe,Ru,Sb,Te,445152,7.220332054,3.334756629,19,90,90,117.5033632,P 1,-33.32758456,-0.150383943,3.58055,-1.38263,-0.15808,-0.05073,80.051085,19.444904,66.346195,19.444904,5.907895764,-2.947957232,-0.158880777,-0.059132009,0,26.038127,38.619338,1.517149,3.163413,3.250201,0.00307,-3.726475,-4.211895,-0.19113,2.267565,2.319905,0.12523,1.45891,1.89199,0.065895,RuSbSb,RuTeTe,0.045959957,-0.611371788,-0.611371788,0.045959957,0.132321973
1326,T_prime,CoOBr,Co,O,Br,270835,6.324671038,3.203064486,19,90,90,120.4061443,P 1,-29.41747575,-1.64861343,-5.06597,-6.53752,2.1945,2.39837,81.604734,33.399302,80.690131,33.399302,-10.50912686,-13.8240757,1.9081939,2.10218417,0,19.133417,20.99754,1.2891,2.716349,3.464879,0.021857,-2.45727,-2.415615,0.303565,2.237685,2.31353,-0.24418,0.219585,0.102085,-0.05939,CoOO,CoBrBr,-3.510307075,-1.14795166,-3.510307075,-1.14795166,0.680515937
1327,T_prime,CoOCl,Co,O,Cl,270817,5.982917024,2.991595477,19,90,90,120.0014922,P m,-30.89157892,-2.098105315,0.07106,-1.4991,0.87533,0.87419,97.828872,22.211399,97.700394,22.211399,0.09397299,-1.985852375,0.729196954,0.729027544,0.25,6.850168,6.850764,1.252787,0.974751,0.974552,0.007039,1.32156,1.322205,0.28998,0.509335,0.508705,-0.11864,-1.83089,-1.83091,-0.171335,CoOO,CoClCl,-3.510307075,-1.74964599,-3.510307075,-1.74964599,0.531871218
1328,T_prime,CoOF,Co,O,F,270809,5.625606515,2.812623513,19,90,90,119.9978079,P 1,-35.44437226,-4.365212785,0.10051,-1.93515,-1.93781,-1.938,116.399833,27.312918,116.351421,27.312918,0.112822405,-2.173385597,-1.348391139,-1.348977772,1.04,4.030535,4.030294,1.179076,1.139881,1.138807,0.014532,1.572685,1.572385,0.42697,0.51736,0.51733,-0.110455,-2.090045,-2.08971,-0.316515,CoOO,CoFF,-3.510307075,-5.02378103,-5.02378103,-3.510307075,-0.098168733
1329,T_prime,CoOI,Co,O,I,270853,6.105490559,3.112878098,19,90,90,124.22051,P 1,-29.16077876,-1.695589685,-7.79,34.95544,1.65281,1.93458,29.421804,15.014655,52.548072,15.014655,-54.07037853,93.13151531,3.71949079,2.863383534,0,384.966846,1341.593497,1.786956,37.578748,48.223401,0.033931,-0.9191,-3.52216,0.299375,0.587155,2.163485,-0.2869,0.33194,1.358675,-0.012475,CoOO,CoII,-3.510307075,-0.349739495,-3.510307075,-0.349739495,0.2344336
1330,T_prime,CoSBr,Co,S,Br,271635,6.706439107,3.352768463,19,90,90,119.9956614,P 1,-27.62143036,-1.129594013,0.12369,-2.47817,-1.25096,-1.25134,77.991048,18.259076,78.024108,18.259076,0.207075032,-4.146521665,-1.299697027,-1.299645429,0.79,6.009851,6.009239,1.329771,1.354604,1.353355,0.004183,-0.16306,-0.16398,0.07889,1.913055,1.91313,0.07523,-1.74999,-1.74915,-0.15412,CoSS,CoBrBr,-0.82937786,-1.14795166,-1.14795166,-0.82937786,-0.140929253
1331,T_prime,CoSCl,Co,S,Cl,271617,6.519148758,3.259135217,19,90,90,119.9955597,P m,-29.10204498,-1.582341622,0.11704,-2.30869,-2.20096,-2.20077,81.940122,20.915979,82.111521,20.915979,0.191792943,-3.772644092,-2.139843897,-2.136099585,1.2,4.889421,4.888747,1.302943,1.458201,1.457123,0.005845,0.005905,0.005075,0.09612,1.842775,1.84286,0.09034,-1.848685,-1.84793,-0.186465,CoSS,CoClCl,-0.82937786,-1.74964599,-1.74964599,-0.82937786,-0.292829697
1332,T_prime,CoSF,Co,S,F,271609,6.201803549,3.100576596,19,90,90,119.9965331,P m,-32.14815882,-3.096109342,0.2052,-3.99684,-4.50243,-4.50224,88.285077,25.926944,88.337251,25.926944,0.32906694,-6.404134497,-3.942168224,-3.940201915,0,4.201629,4.201307,1.229846,2.464742,2.462848,0.015153,0.235715,0.235115,0.234565,1.983945,1.983905,0.09704,-2.219665,-2.219015,-0.331605,CoSS,CoFF,-0.82937786,-5.02378103,-5.02378103,-0.82937786,-0.169529897
1333,T_prime,CoSI,Co,S,I,271653,7.052582222,3.525617041,19,90,90,119.9937975,P 1,-25.77452879,-0.381467978,0.12521,-2.52643,0.12673,0.12616,68.857881,12.680372,69.031218,12.680372,0.222882791,-4.483393204,0.155423982,0.154396702,0.18,9.270699,9.270605,1.358678,0.906881,0.905709,0.002165,-0.08295,-0.08446,0.071085,1.60009,1.600065,0.031655,-1.51714,-1.515605,-0.10274,CoSS,CoII,-0.82937786,-0.349739495,-0.82937786,-0.349739495,0.2080907
1334,T_prime,CoSeBr,Co,Se,Br,273435,6.944191143,3.471282331,19,90,90,119.9922972,P m,-26.36818858,-1.134604322,0.10906,-2.06834,-1.87967,-1.87967,69.511082,18.089976,69.363775,18.089976,0.212091899,-4.033912135,-2.145716094,-2.149330336,1.05,5.673145,5.671766,1.344,1.374346,1.372484,0.00429,-0.03604,-0.03763,0.06836,1.86141,1.861665,0.087465,-1.82537,-1.82403,-0.155825,CoSeSe,CoBrBr,-0.778972789,-1.14795166,-1.14795166,-0.778972789,-0.171142098
1335,T_prime,CoSeCl,Co,Se,Cl,273417,6.762840273,3.380778249,19,90,90,119.9938526,P 1,-27.63124325,-1.478571957,0.11134,-2.19773,-2.75291,-2.75329,71.6034,20.113913,71.641286,20.113913,0.216238317,-4.265169893,-3.001516191,-3.000691002,1.25,4.870924,4.869993,1.316419,1.553589,1.552397,0.005868,0.131795,0.130555,0.08975,1.797715,1.797915,0.09614,-1.929505,-1.92847,-0.18589,CoSeSe,CoClCl,-0.778972789,-1.74964599,-1.74964599,-0.778972789,-0.214262568
1336,T_prime,CoSeF,Co,Se,F,273409,6.468489568,3.231336462,19,90,90,119.9707956,P 1,-30.17036908,-2.738845672,0.30267,-5.0103,-4.73347,-4.73062,72.426119,23.65785,72.891448,23.65785,0.620628959,-10.17658713,-4.926388917,-4.899693833,1.01,4.464708,4.460444,1.243526,3.295566,3.278456,0.016886,0.318915,0.319395,0.23764,2.05327,2.052095,0.10368,-2.37219,-2.371485,-0.341315,CoSeSe,CoFF,-0.778972789,-5.02378103,-5.02378103,-0.778972789,0.162531238
1337,T_prime,CoSeI,Co,Se,I,273453,7.274839882,3.636826875,19,90,90,119.9947371,P 1,-24.85465584,-0.553162702,0.09709,-1.86409,-0.64258,-0.64296,66.064064,13.966976,66.013315,13.966976,0.186363583,-3.581596777,-0.80291347,-0.80389805,0.59,7.762489,7.765016,1.373888,0.807036,0.806134,0.001947,0.012115,0.011025,0.04355,1.515485,1.515585,0.057215,-1.527605,-1.52661,-0.100765,CoSeSe,CoII,-0.778972789,-0.349739495,-0.778972789,-0.349739495,0.01119344
1338,T_prime,CoTeBr,Co,Te,Br,275235,7.265067688,3.631563408,19,90,90,119.9913166,P 1,-25.16660585,-0.893406387,0.10393,-1.98911,-2.53099,-2.5308,61.409045,18.37832,61.34986,18.37832,0.241525096,-4.628900896,-3.172168927,-3.174285428,1.06,5.779939,5.778226,1.369428,1.666888,1.664184,0.00419,-0.206105,-0.2078,0.01737,2.1094,2.10971,0.13134,-1.9033,-1.901905,-0.14871,CoTeTe,CoBrBr,-0.385191233,-1.14795166,-1.14795166,-0.385191233,-0.12683494
1339,T_prime,CoTeCl,Co,Te,Cl,275217,7.102176953,3.550255686,19,90,90,119.9924838,P 1,-26.15679957,-1.100943547,0.13281,-2.68717,-3.27693,-3.27465,60.871478,18.967966,60.651781,18.967966,0.316942408,-6.446554856,-4.104399825,-4.1128616,0.96,5.304398,5.3032,1.340058,2.062576,2.065022,0.005872,-0.01135,-0.010985,0.045065,2.05016,2.05106,0.136495,-2.03881,-2.04007,-0.18156,CoTeTe,CoClCl,-0.385191233,-1.74964599,-1.74964599,-0.385191233,-0.033524935
1340,T_prime,CoTeF,Co,Te,F,275209,6.926841188,3.254034594,19,90,90,118.2201433,P 1,-27.8628651,-1.944687112,-0.25669,-3.59328,-3.75326,-3.82945,-96.27281,-120.969903,-121.477298,-120.969903,-1.039353093,708.1819884,1.727680505,1.57949854,0,18.593804,22.842648,1.294292,7.883644,15.280153,0.02635,-1.788185,-1.32162,0.35337,3.054755,3.632935,0.05933,-1.266565,-2.311315,-0.412695,CoTeTe,CoFF,-0.385191233,-5.02378103,-5.02378103,-0.385191233,0.75979902
1341,T_prime,CoTeI,Co,Te,I,275253,7.550381036,3.774827411,19,90,90,119.9969133,P 1,-24.04798019,-0.509418307,0.08607,-1.59657,-1.47934,-1.47896,64.646227,17.397426,64.693119,17.397426,0.182163353,-3.375719645,-1.803113277,-1.801620394,0,7.154537,7.155498,1.403669,1.022824,1.022657,0.001869,-0.366715,-0.36725,-0.019295,1.93823,1.93833,0.110775,-1.57151,-1.571075,-0.091485,CoTeTe,CoII,-0.385191233,-0.349739495,-0.385191233,-0.349739495,-0.141952943
1342,T_prime,IrOBr,Ir,O,Br,770835,6.3795724,3.208625622,19,90,90,120.1959356,P 1,-30.62336125,-0.43583392,-0.67222,4.5258,1.51658,1.67124,84.386695,25.725582,84.849421,25.725582,-1.145938025,7.654780333,1.377303277,1.511408505,0.48,7.987387,8.434827,1.316114,0.935378,0.795986,0.016077,1.22114,0.90174,0.29513,-0.705605,-0.63391,-0.1747,-0.515535,-0.267835,-0.120425,IrOO,IrBrBr,-2.546701865,0.424306745,-2.546701865,0.424306745,0.62536364
1343,T_prime,IrOCl,Ir,O,Cl,770817,6.285715578,3.164908441,19,90,90,120.2323105,P m,-32.02243833,-0.84781276,2.95431,4.28203,1.54603,1.58688,79.985839,21.443115,72.844632,21.443115,5.046417041,8.330551801,1.52424918,1.683018261,0,5.334386,5.257307,1.274828,0.874948,0.598534,0.021855,1.45109,1.47185,0.322425,-0.341775,-0.31318,-0.135885,-1.10931,-1.15867,-0.186545,IrOO,IrClCl,-2.546701865,0.147810775,-2.546701865,0.147810775,0.351632785
1344,T_prime,IrOF,Ir,O,F,770809,6.310728604,3.153746881,19,90,90,119.9829899,P m,-34.90322597,-2.27891738,-0.10602,1.93534,-0.42408,-0.42199,63.74253,14.66781,63.472711,14.66781,-0.216037911,3.965462403,-0.540847036,-0.540039911,1.21,3.192264,3.193268,1.181424,0.952406,0.950187,0.011826,2.258325,2.255135,0.41124,0.06219,0.062335,-0.14394,-2.320515,-2.317475,-0.267295,IrOO,IrFF,-2.546701865,-2.86678077,-2.86678077,-2.546701865,0.427823937
1345,T_prime,IrOI,Ir,O,I,770853,6.174609548,3.051225201,19,90,90,119.676414,P 1,-30.17273413,-0.38584511,18.25596,19.48868,1.60113,1.24716,106.4399,50.655957,106.405453,50.655957,32.72619148,34.95758957,1.019205745,0.794058833,0,632.449144,1734.668036,1.587161,9.446984,30.248433,0.018281,0.943175,-0.184035,0.28447,-1.38752,-1.510955,-0.261205,0.444345,1.694985,-0.023265,IrOO,IrII,-2.546701865,0.3852159,-2.546701865,0.3852159,0.694897873
1346,T_prime,IrSBr,Ir,S,Br,771635,7.018477921,3.509322463,19,90,90,120.000871,P 1,-30.79690274,-0.901607943,-0.00038,-0.10659,-0.4807,-0.48108,72.628469,17.259505,72.610932,17.259505,-0.000686305,-0.192569561,-0.534776766,-0.535303951,1.47,4.797983,4.798117,1.339575,1.416577,1.416615,0.006824,-0.25221,-0.252315,0.07467,2.19675,2.19677,0.12827,-1.94454,-1.94446,-0.202935,IrSS,IrBrBr,-0.95815042,0.424306745,-0.95815042,0.424306745,-0.634686105
1347,T_prime,IrSCl,Ir,S,Cl,771617,6.919095847,3.459498537,19,90,90,119.9995548,P m,-31.99164182,-1.211417783,-0.00817,0.07923,-1.03626,-1.03664,75.042894,18.611583,75.00022,18.611583,-0.014477778,0.140507032,-1.106471397,-1.107381726,0,4.117765,4.117872,1.307004,1.644307,1.643876,0.009042,-0.000675,-0.00103,0.09435,2.14553,2.145575,0.137545,-2.144855,-2.144545,-0.2319,IrSS,IrClCl,-0.95815042,0.147810775,-0.95815042,0.147810775,-0.80624796
1348,T_prime,IrSF,Ir,S,F,771609,6.737306224,3.36293678,19,90,90,119.9444846,P 1,-34.39747199,-2.405043668,0.04066,-0.53694,-2.62124,-2.61763,90.854732,27.204485,90.535266,27.204485,0.063880349,-0.847834168,-2.22027561,-2.223233851,1.81,3.810753,3.810254,1.233378,2.862305,2.840875,0.016142,0.15333,0.1489,0.20451,2.45786,2.453445,0.12479,-2.61119,-2.60235,-0.3293,IrSS,IrFF,-0.95815042,-2.86678077,-2.86678077,-0.95815042,-0.492578072
1349,T_prime,IrSI,Ir,S,I,771653,7.287746641,3.6438051,19,90,90,119.9982881,P 1,-29.32162143,-0.339292038,-0.00874,0.04883,0.53504,0.53732,58.969844,7.121428,58.961332,7.121428,-0.016856831,0.094193847,0.809547137,0.813101632,0.71,6.325621,6.325082,1.370966,0.946643,0.947345,0.004356,-0.04996,-0.05041,0.072195,1.81477,1.8156,0.085915,-1.76481,-1.765195,-0.15811,IrSS,IrII,-0.95815042,0.3852159,-0.95815042,0.3852159,-0.052824777
1350,T_prime,IrSeBr,Ir,Se,Br,773435,7.335138057,3.667233731,19,90,90,119.996917,P m,-29.50114839,-0.885361967,0.00209,-0.05301,-0.74271,-0.7429,61.126458,14.784527,61.023991,14.784527,0.004509954,-0.114642332,-0.978395946,-0.979969032,1.7,4.458066,4.457785,1.345413,1.414811,1.414163,0.00713,0.177045,0.176425,0.072135,2.01142,2.01146,0.130805,-2.188465,-2.18789,-0.20294,IrSeSe,IrBrBr,-0.893819199,0.424306745,-0.893819199,0.424306745,-0.65060574
1351,T_prime,IrSeCl,Ir,Se,Cl,773417,7.221331358,3.610714521,19,90,90,120.0004722,P m,-30.49670323,-1.095579687,0.00798,-0.22325,-1.33665,-1.33703,66.579515,18.414401,66.540907,18.414401,0.016568008,-0.463881587,-1.572641976,-1.573803958,1.97,3.933352,3.93339,1.314053,1.729837,1.729854,0.008589,0.33346,0.33341,0.07977,2.01649,2.0165,0.14187,-2.34995,-2.34991,-0.22164,IrSeSe,IrClCl,-0.893819199,0.147810775,-0.893819199,0.147810775,-0.722575475
1352,T_prime,IrSeF,Ir,Se,F,773409,6.99515702,3.485346702,19,90,90,119.885578,P 1,-32.40947789,-2.042677817,0.13832,-1.16774,-2.76697,-2.75994,77.068332,25.452343,76.440173,25.452343,0.267978978,-2.290232787,-2.698938531,-2.708677839,1.84,3.785167,3.779571,1.247539,3.801635,3.732211,0.016949,0.262525,0.25504,0.18673,2.516725,2.507435,0.142405,-2.77925,-2.76247,-0.32913,IrSeSe,IrFF,-0.893819199,-2.86678077,-2.86678077,-0.893819199,-0.162377832
1353,T_prime,IrSeI,Ir,Se,I,773453,7.643494733,3.821197132,19,90,90,119.9952741,P m,-28.42496567,-0.522595357,-0.00988,0.17974,0.15447,0.15447,53.652732,6.868671,53.62104,6.868671,-0.021118304,0.384451107,0.255232021,0.255365743,1.09,5.376029,5.375571,1.371876,0.582203,0.581928,0.003551,0.59294,0.591825,0.056585,1.19641,1.196805,0.08954,-1.78935,-1.78863,-0.146125,IrSeSe,IrII,-0.893819199,0.3852159,-0.893819199,0.3852159,-0.268293708
1354,T_prime,IrTeBr,Ir,Te,Br,775235,7.684762692,3.841742244,19,90,90,119.9945878,P 1,-28.6667138,-0.827738102,0.02375,-0.45771,-1.31518,-1.31518,59.784431,17.713016,59.726139,17.713016,0.056451631,-1.089445315,-1.697062356,-1.698339813,1.75,4.398604,4.397932,1.366744,1.708939,1.707771,0.005929,-0.049795,-0.05062,-0.00697,2.35162,2.351555,0.186785,-2.30183,-2.30094,-0.179815,IrTeTe,IrBrBr,-0.672308733,0.424306745,-0.672308733,0.424306745,-0.703737108
1355,T_prime,IrTeCl,Ir,Te,Cl,775217,7.57092272,3.785140325,19,90,90,119.9971397,P m,-29.41920024,-0.916421622,0.04446,-0.87419,-1.8316,-1.83179,61.748271,19.383477,61.722184,19.383477,0.10494563,-2.064753654,-2.257562601,-2.25852299,1.78,3.998698,3.998397,1.336104,2.337027,2.335475,0.007716,0.07119,0.07093,0.00544,2.408345,2.408215,0.199635,-2.47954,-2.479145,-0.20508,IrTeTe,IrClCl,-0.672308733,0.147810775,-0.672308733,0.147810775,-0.654172642
1356,T_prime,IrTeF,Ir,Te,F,775209,7.309331999,3.630347369,19,90,90,119.7827485,P 1,-30.77304018,-1.584052392,0.44631,-1.89316,-2.98547,-2.97521,63.477024,23.163584,62.669334,23.163584,1.107099766,-4.792112541,-3.445809152,-3.46628085,1.63,3.960124,3.945372,1.274035,6.30451,6.036927,0.019308,0.036855,0.03541,0.144155,2.83249,2.814545,0.1957,-2.869345,-2.849955,-0.339855,IrTeTe,IrFF,-0.672308733,-2.86678077,-2.86678077,-0.672308733,0.18549236
1357,T_prime,IrTeI,Ir,Te,I,775253,7.926680918,3.962391607,19,90,90,119.9922075,P 1,-27.95204491,-0.645728407,0.01881,-0.31426,-0.58501,-0.58463,61.508149,15.774845,61.533837,15.774845,0.041129764,-0.686772121,-0.756971191,-0.75622813,1.46,5.223155,5.221856,1.399433,0.804008,0.803104,0.002799,0.033365,0.03174,-0.03041,1.832575,1.83286,0.154015,-1.865935,-1.8646,-0.123605,IrTeTe,IrII,-0.672308733,0.3852159,-0.672308733,0.3852159,-0.50218199
1358,T_prime,RhOBr,Rh,O,Br,450835,6.390668739,3.200434173,19,90,90,120.0530663,P 1,-29.04014765,-1.239136905,-0.84702,1.72881,1.64065,1.80329,76.793345,18.077816,80.989495,18.077816,-1.442582592,2.747995328,1.729345338,1.820267434,0.58,7.854981,7.933962,1.30087,0.692921,0.422533,0.016975,1.34081,1.25805,0.28166,-0.44827,-0.34907,-0.15547,-0.89254,-0.908975,-0.12619,RhOO,RhBrBr,-2.88831495,-0.664109155,-2.88831495,-0.664109155,0.537075147
1359,T_prime,RhOCl,Rh,O,Cl,450817,6.273083058,3.136495384,19,90,90,119.9995326,P m,-30.63260705,-1.747806905,-0.09937,1.92413,1.42386,1.42348,76.367213,17.18797,76.335122,17.18797,-0.167913604,3.253123667,1.521946678,1.522062594,0.91,4.890154,4.890092,1.266388,0.653244,0.652785,0.008358,1.83693,1.836665,0.33144,-0.226925,-0.226935,-0.13004,-1.609995,-1.609735,-0.2014,RhOO,RhClCl,-2.88831495,-1.021374055,-2.88831495,-1.021374055,0.207037597
1360,T_prime,RhOF,Rh,O,F,450809,6.094851569,3.047814203,19,90,90,120.0041483,P m,-33.94696862,-3.39569849,-0.08075,1.39213,-0.13167,-0.13224,80.486679,18.969391,80.517763,18.969391,-0.131263914,2.261846991,-0.13239011,-0.132921684,1.15,3.550548,3.550515,1.18529,1.000482,1.000701,0.016655,2.21951,2.22024,0.45886,-0.07267,-0.07283,-0.12645,-2.14684,-2.14741,-0.33241,RhOO,RhFF,-2.88831495,-2.612363515,-2.88831495,-2.612363515,-0.645359258
1361,T_prime,RhOI,Rh,O,I,450853,5.966130663,3.080311597,19,90,90,121.2205907,P 1,-28.37449156,-1.08163361,29.22181,-24.61906,1.40847,1.04443,62.24476,31.605075,56.465112,31.605075,95.37242305,-99.03066516,1.50076982,1.185906418,0,3567.681898,11279.79676,1.704977,21.199275,85.395732,0.013327,0.36519,0.385425,0.216425,-0.825215,-2.21343,-0.199595,0.460025,1.82801,-0.016825,RhOO,RhII,-2.88831495,-0.539244615,-2.88831495,-0.539244615,0.632146172
1362,T_prime,RhSBr,Rh,S,Br,451635,6.953167454,3.474772479,19,90,90,119.98295,P 1,-28.6592737,-1.427703208,0.0114,-0.26524,-0.15713,-0.1577,66.77626,16.301031,66.840176,16.301031,0.022585336,-0.524820909,-0.189137125,-0.189677304,1.21,5.063416,5.061451,1.342975,1.119033,1.116835,0.005785,0.09099,0.08815,0.09123,1.666975,1.66704,0.094645,-1.757965,-1.75519,-0.185875,RhSS,RhBrBr,-0.99838208,-0.664109155,-0.99838208,-0.664109155,-0.59645759
1363,T_prime,RhSCl,Rh,S,Cl,451617,6.826815596,3.412247069,19,90,90,119.9889407,P 1,-29.89467391,-1.757843613,0.0057,-0.11153,-0.66766,-0.66785,69.349639,18.361562,69.301854,18.361562,0.011179084,-0.2189426,-0.761202666,-0.761834332,1.66,4.332506,4.331391,1.312292,1.3101,1.308342,0.008038,0.27056,0.26878,0.115555,1.6599,1.659875,0.105895,-1.930455,-1.928655,-0.221445,RhSS,RhClCl,-0.99838208,-1.021374055,-1.021374055,-0.99838208,-0.747965545
1364,T_prime,RhSF,Rh,S,F,451609,6.612602887,3.301679407,19,90,90,119.9542585,P 1,-32.5417631,-3.072099007,0.06213,-0.91637,-1.96137,-1.95928,81.873964,24.644444,81.759983,24.644444,0.108562854,-1.604414518,-1.841343705,-1.841351958,1.58,3.853783,3.850734,1.234842,2.142624,2.130046,0.017111,0.484275,0.478595,0.23044,1.884125,1.88228,0.112715,-2.3684,-2.360875,-0.34315,RhSS,RhFF,-0.99838208,-2.612363515,-2.612363515,-0.99838208,-1.26672621
1365,T_prime,RhSI,Rh,S,I,451653,7.241358306,3.618041307,19,90,90,119.9761481,P 1,-27.12115425,-0.833968233,0.00266,-0.1121,0.60458,0.60382,57.121847,9.355581,57.177745,9.355581,0.005568784,-0.234410137,0.909451551,0.90754519,0.52,6.811022,6.807065,1.374131,0.736715,0.734264,0.003411,0.27101,0.265455,0.07805,1.297505,1.29882,0.058935,-1.568515,-1.564275,-0.136985,RhSS,RhII,-0.99838208,-0.539244615,-0.99838208,-0.539244615,-0.065154885
