,Unnamed: 0,Phase,name,A,B,C,indexing,latt_x,latt_y,latt_z,angle_x,angle_y,angle_z,space_group,total_energy,energy_form,e11,e22,e31,e32,C11,C12,C22,C21,d11,d22,d31,d32,Eg_pbe,dielec_elec_xx,dielec_elec_yy,dielec_elec_zz,dielec_ion_xx,dielec_ion_yy,dielec_ion_zz,born_charge_A_xx,born_charge_A_yy,born_charge_A_zz,born_charge_B_xx,born_charge_B_yy,born_charge_B_zz,born_charge_C_xx,born_charge_C_yy,born_charge_C_zz,Parent_1,Parent_2,Parent_1_e,Parent_2_e,Parent_min,Parent_max,synthesis_index
1975,1975,T,AgBiTe,Ag,Bi,Te,478352-1,3.38,3.38,19.15,90.0,90.0,120.0,P 3 m 1,-9.14,0.61,,,,,-27.45,99.98,-27.45,99.98,,,,,0.0,423.06,423.05,1.69,1.24,1.5,0.0,-0.87,-0.95,0.06,0.69,0.63,0.02,0.17,0.32,-0.08,AgBiBi,AgTeTe,0.59,0.55,0.55,0.59,0.04
1976,1976,T,AgNO,Ag,N,O,470708-1,3.17,3.17,19.15,90.0,90.0,120.0,P 3 m 1,-12.11,3.44,,,,,81.02,21.07,81.02,21.07,,,,,0.0,7.07,7.07,1.21,1.71,1.71,0.0,5.12,5.12,0.19,-1.46,-1.46,-0.03,-3.66,-3.66,-0.16,AgNN,AgOO,7.35,0.21,0.21,7.35,-0.34
1977,1977,T,AgNS,Ag,N,S,470716-1,3.47,3.47,19.15,90.0,90.0,120.0,P 3 m 1,-10.59,4.59,,,,,19.75,-7.85,19.75,-7.85,,,,,0.0,8.56,8.56,1.26,0.67,0.67,0.0,1.83,1.83,0.15,0.02,0.02,-0.1,-1.85,-1.85,-0.05,AgNN,AgSS,7.35,1.61,1.61,7.35,0.11
1978,1978,T,AgNSe,Ag,N,Se,470734-1,3.51,3.51,19.15,90.0,90.0,120.0,P 3 m 1,-10.13,4.41,,,,,34.69,16.75,34.69,16.75,,,,,0.0,15.16,15.16,1.29,0.42,0.43,0.0,-0.04,-0.05,0.16,0.86,0.87,-0.13,-0.81,-0.82,-0.03,AgNN,AgSeSe,7.35,1.03,1.03,7.35,0.22
1979,1979,T,AgNTe,Ag,N,Te,470752-1,3.51,3.51,19.15,90.0,90.0,120.0,P 3 m 1,-9.91,4.27,,,,,42.69,29.79,42.69,29.79,,,,,0.0,63.62,63.62,1.35,0.1,0.12,0.01,0.37,0.41,0.18,-0.58,-0.66,-0.17,0.22,0.24,-0.01,AgNN,AgTeTe,7.35,0.55,0.55,7.35,0.32
1980,1980,T,AgPO,Ag,P,O,471508-1,3.42,3.42,19.15,90.0,90.0,120.0,P 3 m 1,-11.43,1.17,,,,,30.89,16.13,30.89,16.13,,,,,0.0,13.8,13.8,1.27,3.74,3.75,0.01,4.61,4.62,0.09,0.4,0.4,0.09,-5.01,-5.02,-0.18,AgPP,AgOO,1.89,0.21,0.21,1.89,0.12
1981,1981,T,AgPS,Ag,P,S,471516-1,3.71,3.71,19.15,90.0,90.0,120.0,P 3 m 1,-10.3,1.93,,,,,30.38,14.98,30.38,14.98,,,,,0.0,30.78,30.78,1.33,3.09,3.1,0.0,4.94,4.95,-0.0,-0.39,-0.39,0.07,-4.55,-4.56,-0.07,AgPP,AgSS,1.89,1.61,1.61,1.89,0.18
1982,1982,T,AgPSe,Ag,P,Se,471534-1,2.92,2.92,19.15,90.0,90.0,120.0,P 3 m 1,-10.07,1.53,,,,,30.68,67.07,30.68,67.07,,,,,0.0,180.57,180.57,1.59,4.83,4.85,0.01,-1.28,-1.28,0.06,1.44,1.43,0.03,-0.16,-0.15,-0.09,AgPP,AgSeSe,1.89,1.03,1.03,1.89,0.07
1983,1983,T,AgPTe,Ag,P,Te,471552-1,3.16,3.16,19.15,90.0,90.0,120.0,P 3 m 1,-9.57,1.67,,,,,47.2,46.02,47.2,46.02,,,,,0.0,53.82,53.82,1.6,6.23,6.2,0.01,-2.25,-2.25,0.07,2.15,2.14,0.03,0.1,0.11,-0.1,AgPP,AgTeTe,1.89,0.55,0.55,1.89,0.45
1984,1984,T,AgSbO,Ag,Sb,O,475108-1,3.56,3.56,19.15,90.0,90.0,120.0,P 3 m 1,-10.83,0.54,,,,,26.83,43.34,26.83,43.34,,,,,0.0,48.06,48.06,1.33,6.43,6.55,0.01,1.54,1.63,0.12,2.7,2.68,0.1,-4.24,-4.32,-0.21,AgSbSb,AgOO,0.67,0.21,0.21,0.67,0.1
1985,1985,T,AgSbS,Ag,Sb,S,475116-1,3.71,3.71,19.15,90.0,90.0,120.0,P 3 m 1,-9.78,1.21,,,,,23.63,11.93,23.63,11.93,,,,,0.0,34.47,34.47,1.42,5.06,5.08,0.0,-0.12,-0.11,-0.03,3.13,3.13,0.1,-3.01,-3.02,-0.08,AgSbSb,AgSS,0.67,1.61,0.67,1.61,0.07
1986,1986,T,AgSbSe,Ag,Sb,Se,475134-1,3.22,3.22,19.15,90.0,90.0,120.0,P 3 m 1,-9.54,0.82,,,,,7.34,68.34,7.34,68.34,,,,,0.0,110.26,110.26,1.61,1.93,1.94,0.0,-1.57,-1.58,0.03,1.91,1.91,0.03,-0.34,-0.33,-0.07,AgSbSb,AgSeSe,0.67,1.03,0.67,1.03,-0.03
1987,1987,T,AgSbTe,Ag,Sb,Te,475152-1,3.29,3.29,19.15,90.0,90.0,120.0,P 3 m 1,-9.35,0.65,,,,,37.0,71.56,37.0,71.56,,,,,0.0,38.91,38.91,1.68,9.68,9.67,0.01,-1.87,-1.87,0.08,1.84,1.84,0.03,0.02,0.03,-0.11,AgSbSb,AgTeTe,0.67,0.55,0.55,0.67,0.05
1988,1988,T,AuAsO,Au,As,O,793308-1,3.52,3.52,19.15,90.0,90.0,120.0,P 3 m 1,-12.15,0.25,,,,,42.61,15.33,42.61,15.33,,,,,0.0,8.36,8.36,1.28,3.95,3.96,0.01,3.93,3.93,0.07,0.86,0.87,0.12,-4.79,-4.79,-0.19,AuAsAs,AuOO,0.9,-0.14,-0.14,0.9,-0.13
1989,1989,T,AuAsS,Au,As,S,793316-1,3.74,3.74,19.15,90.0,90.0,120.0,P 3 m 1,-11.35,0.68,,,,,49.91,16.63,49.91,16.63,,,,,0.0,10.1,10.1,1.35,1.95,1.96,0.0,2.72,2.73,-0.04,0.89,0.89,0.11,-3.61,-3.61,-0.07,AuAsAs,AuSS,0.9,1.05,0.9,1.05,-0.3
1990,1990,T,AuAsSe,Au,As,Se,793334-1,3.84,3.84,19.15,90.0,90.0,120.0,P 3 m 1,-10.88,0.52,,,,,46.23,14.92,46.23,14.92,,,,,0.0,12.96,12.96,1.37,1.52,1.52,0.0,2.52,2.53,-0.03,0.73,0.73,0.09,-3.26,-3.26,-0.06,AuAsAs,AuSeSe,0.9,0.56,0.56,0.9,-0.21
1991,1991,T,AuAsTe,Au,As,Te,793352-1,4.0,4.0,19.15,90.0,90.0,120.0,P 3 m 1,-10.39,0.65,,,,,42.87,12.3,42.87,12.3,,,,,0.0,25.86,25.86,1.4,0.68,0.68,0.0,2.55,2.55,-0.02,-0.29,-0.3,0.05,-2.25,-2.26,-0.04,AuAsAs,AuTeTe,0.9,0.41,0.41,0.9,-0.01
1992,1992,T,AuBiO,Au,Bi,O,798308-1,3.73,3.73,19.15,90.0,90.0,120.0,P 3 m 1,-11.2,0.41,,,,,21.48,13.22,21.48,13.22,,,,,0.0,28.3,28.3,1.33,8.98,9.02,0.01,4.2,4.22,0.15,1.67,1.67,0.08,-5.87,-5.89,-0.22,AuBiBi,AuOO,0.49,-0.14,-0.14,0.49,0.24
1993,1993,T,AuBiS,Au,Bi,S,798316-1,3.95,3.95,19.15,90.0,90.0,120.0,P 3 m 1,-10.69,0.55,,,,,34.42,13.18,34.42,13.18,,,,,0.0,22.55,22.55,1.39,5.69,5.69,0.0,3.53,3.53,0.04,1.92,1.92,0.09,-5.45,-5.45,-0.13,AuBiBi,AuSS,0.49,1.05,0.49,1.05,-0.22
1994,1994,T,AuBiSe,Au,Bi,Se,798334-1,4.05,4.05,19.15,90.0,90.0,120.0,P 3 m 1,-10.32,0.28,,,,,33.16,11.91,33.16,11.91,,,,,0.0,27.96,27.96,1.42,4.75,4.76,0.0,3.28,3.28,0.03,1.9,1.9,0.08,-5.18,-5.18,-0.11,AuBiBi,AuSeSe,0.49,0.56,0.49,0.56,-0.24
1995,1995,T,AuBiTe,Au,Bi,Te,798352-1,4.21,4.21,19.15,90.0,90.0,120.0,P 3 m 1,-9.97,0.27,,,,,31.35,8.43,31.35,8.43,,,,,0.0,55.89,55.89,1.45,4.19,4.2,0.0,3.56,3.57,0.03,1.64,1.63,0.07,-5.2,-5.2,-0.1,AuBiBi,AuTeTe,0.49,0.41,0.41,0.49,-0.18
1996,1996,T,AuNO,Au,N,O,790708-1,3.19,3.19,19.15,90.0,90.0,120.0,P 3 m 1,-13.56,2.5,0.0,-1.19,-1.16,-1.16,108.27,26.17,108.27,26.17,0.0,-1.45,-0.86,-0.86,0.37,4.75,4.75,1.2,1.35,1.35,0.0,4.59,4.59,0.2,-0.96,-0.96,-0.02,-3.63,-3.63,-0.18,AuNN,AuOO,6.29,-0.14,-0.14,6.29,-0.58
1997,1997,T,AuNS,Au,N,S,790716-1,3.41,3.41,19.15,90.0,90.0,120.0,P 3 m 1,-11.91,3.77,,,,,67.83,16.21,67.83,16.21,,,,,0.0,8.8,8.8,1.27,1.26,1.26,0.0,4.51,4.51,0.11,-1.85,-1.86,-0.04,-2.65,-2.65,-0.07,AuNN,AuSS,6.29,1.05,1.05,6.29,0.11
1998,1998,T,AuNSe,Au,N,Se,790734-1,3.5,3.5,19.15,90.0,90.0,120.0,P 3 m 1,-11.22,3.83,,,,,49.51,13.52,49.51,13.52,,,,,0.0,9.09,9.09,1.29,0.32,0.32,0.0,1.95,1.94,0.16,-0.54,-0.54,-0.12,-1.41,-1.41,-0.04,AuNN,AuSeSe,6.29,0.56,0.56,6.29,0.41
1999,1999,T,AuNTe,Au,N,Te,790752-1,3.59,3.59,19.15,90.0,90.0,120.0,P 3 m 1,-10.69,3.99,,,,,42.37,24.27,42.37,24.27,,,,,0.0,29.91,29.91,1.33,0.4,0.42,0.01,-1.78,-1.81,0.17,1.34,1.38,-0.17,0.44,0.43,-0.01,AuNN,AuTeTe,6.29,0.41,0.41,6.29,0.65
2000,2000,T,AuPO,Au,P,O,791508-1,3.44,3.44,19.15,90.0,90.0,120.0,P 3 m 1,-12.8,0.31,,,,,55.83,18.75,55.83,18.75,,,,,0.0,6.43,6.43,1.26,2.86,2.86,0.01,3.56,3.56,0.05,0.76,0.76,0.13,-4.32,-4.32,-0.19,AuPP,AuOO,1.45,-0.14,-0.14,1.45,-0.35
2001,2001,T,AuPS,Au,P,S,791516-1,3.66,3.66,19.15,90.0,90.0,120.0,P 3 m 1,-11.79,0.94,,,,,56.82,18.37,56.82,18.37,,,,,0.06,8.53,8.53,1.33,1.5,1.5,0.0,2.67,2.67,-0.04,0.61,0.61,0.11,-3.28,-3.28,-0.07,AuPP,AuSS,1.45,1.05,1.05,1.45,-0.3
2002,2002,T,AuPSe,Au,P,Se,791534-1,3.76,3.76,19.15,90.0,90.0,120.0,P 3 m 1,-11.26,0.84,,,,,51.6,16.37,51.6,16.37,,,,,0.0,11.25,11.25,1.35,1.15,1.15,0.0,2.49,2.49,-0.03,0.43,0.43,0.08,-2.92,-2.92,-0.05,AuPP,AuSeSe,1.45,0.56,0.56,1.45,-0.16
2003,2003,T,AuPTe,Au,P,Te,791552-1,3.92,3.92,19.15,90.0,90.0,120.0,P 3 m 1,-10.69,1.06,,,,,45.19,12.34,45.19,12.34,,,,,0.0,22.79,22.79,1.38,0.46,0.46,0.0,2.4,2.41,0.0,-0.71,-0.72,0.03,-1.69,-1.69,-0.03,AuPP,AuTeTe,1.45,0.41,0.41,1.45,0.13
2004,2004,T,AuSbO,Au,Sb,O,795108-1,3.67,3.67,19.15,90.0,90.0,120.0,P 3 m 1,-11.59,0.28,,,,,19.23,17.32,19.23,17.32,,,,,0.0,14.12,14.12,1.31,6.49,6.49,0.01,4.18,4.19,0.08,1.34,1.34,0.12,-5.52,-5.53,-0.2,AuSbSb,AuOO,0.37,-0.14,-0.14,0.37,0.17
2005,2005,T,AuSbS,Au,Sb,S,795116-1,3.88,3.88,19.15,90.0,90.0,120.0,P 3 m 1,-11.0,0.5,,,,,39.39,15.15,39.39,15.15,,,,,0.0,12.84,12.84,1.37,3.37,3.37,0.0,2.7,2.7,-0.04,1.61,1.61,0.12,-4.3,-4.31,-0.08,AuSbSb,AuSS,0.37,1.05,0.37,1.05,-0.21
2006,2006,T,AuSbSe,Au,Sb,Se,795134-1,3.98,3.98,19.15,90.0,90.0,120.0,P 3 m 1,-10.6,0.26,,,,,38.39,14.39,38.39,14.39,,,,,0.0,15.18,15.18,1.4,2.72,2.72,0.0,2.4,2.4,-0.05,1.57,1.57,0.11,-3.96,-3.97,-0.06,AuSbSb,AuSeSe,0.37,0.56,0.37,0.56,-0.2
2007,2007,T,AuSbTe,Au,Sb,Te,795152-1,4.13,4.13,19.15,90.0,90.0,120.0,P 3 m 1,-10.2,0.3,,,,,39.37,13.28,39.37,13.28,,,,,0.0,23.61,23.61,1.43,1.7,1.71,0.0,2.08,2.09,-0.03,1.21,1.21,0.08,-3.29,-3.29,-0.05,AuSbSb,AuTeTe,0.37,0.41,0.37,0.41,-0.09
2008,2008,T,CuAsO,Cu,As,O,293308-1,3.11,3.11,19.15,90.0,90.0,120.0,P 3 m 1,-13.09,-0.17,,,,,49.25,30.44,49.25,30.44,,,,,0.0,75.04,75.04,1.31,9.53,9.54,0.01,1.87,1.89,0.15,3.1,3.1,0.08,-4.96,-4.99,-0.23,CuAsAs,CuOO,0.78,-0.97,-0.97,0.78,-0.08
2009,2009,T,CuAsS,Cu,As,S,293316-1,3.63,3.63,19.15,90.0,90.0,120.0,P 3 m 1,-11.69,0.85,,,,,23.46,27.48,23.46,27.48,,,,,0.0,108.01,108.01,1.32,7.85,7.96,0.0,-4.01,-3.93,0.05,5.61,5.63,0.05,-1.61,-1.7,-0.1,CuAsAs,CuSS,0.78,0.94,0.78,0.94,-0.01
2010,2010,T,CuAsSe,Cu,As,Se,293334-1,3.26,3.26,19.15,90.0,90.0,120.0,P 3 m 1,-11.04,0.87,,,,,2.31,20.92,2.31,20.92,,,,,0.0,54.15,54.15,1.44,3.38,3.38,0.0,-1.44,-1.45,-0.07,2.06,2.07,0.06,-0.63,-0.62,0.01,CuAsAs,CuSeSe,0.78,0.53,0.53,0.78,0.21
2011,2011,T,CuAsTe,Cu,As,Te,293352-1,3.95,3.95,19.15,90.0,90.0,120.0,P 3 m 1,-10.63,0.91,,,,,33.58,28.01,33.58,28.01,,,,,0.0,33.12,33.12,1.35,6.17,6.2,0.0,-3.52,-3.52,0.04,4.95,4.96,0.01,-1.43,-1.44,-0.05,CuAsAs,CuTeTe,0.78,0.51,0.51,0.78,0.27
2012,2012,T,CuBiO,Cu,Bi,O,298308-1,3.32,3.32,19.15,90.0,90.0,120.0,P 3 m 1,-12.79,-0.67,,,,,21.88,21.66,21.88,21.66,,,,,0.0,28.46,28.46,1.38,0.13,0.15,0.03,-0.82,-0.78,0.17,3.49,3.49,0.08,-2.67,-2.71,-0.26,CuBiBi,CuOO,0.85,-0.97,-0.97,0.85,-0.61
2013,2013,T,CuBiS,Cu,Bi,S,298316-1,3.71,3.71,19.15,90.0,90.0,120.0,P 3 m 1,-11.37,0.37,,,,,10.06,72.12,10.06,72.12,,,,,0.0,75.37,75.37,1.39,5.29,5.3,0.0,-3.23,-2.91,0.07,2.74,2.75,0.06,0.49,0.16,-0.13,CuBiBi,CuSS,0.85,0.94,0.85,0.94,-0.52
2014,2014,T,CuBiSe,Cu,Bi,Se,298334-1,3.87,3.87,19.15,90.0,90.0,120.0,P 3 m 1,-10.75,0.36,,,,,32.09,22.33,32.09,22.33,,,,,0.0,16.45,16.45,1.4,4.7,4.71,0.0,-0.79,-0.79,0.04,3.34,3.34,0.06,-2.55,-2.56,-0.1,CuBiBi,CuSeSe,0.85,0.53,0.53,0.85,-0.33
2015,2015,T,CuBiTe,Cu,Bi,Te,298352-1,4.12,4.12,19.15,90.0,90.0,120.0,P 3 m 1,-10.18,0.57,,,,,25.89,16.55,25.89,16.55,,,,,0.0,20.85,20.85,1.42,3.34,3.35,0.0,-1.26,-1.26,0.05,3.38,3.39,0.02,-2.12,-2.13,-0.07,CuBiBi,CuTeTe,0.85,0.51,0.51,0.85,-0.11
2016,2016,T,CuNO,Cu,N,O,290708-1,2.91,2.91,19.15,90.0,90.0,120.0,P 3 m 1,-14.28,2.29,,,,,98.15,31.2,98.15,31.2,,,,,0.0,13.96,13.96,1.21,2.17,2.18,0.0,5.07,5.08,0.14,-1.23,-1.23,-0.01,-3.84,-3.85,-0.13,CuNN,CuOO,6.03,-0.97,-0.97,6.03,-0.24
2017,2017,T,CuNS,Cu,N,S,290716-1,3.2,3.2,19.15,90.0,90.0,120.0,P 3 m 1,-12.55,3.64,,,,,54.26,35.24,54.26,35.24,,,,,0.0,20.76,20.76,1.26,0.46,0.5,0.0,-0.1,-0.11,0.11,0.94,0.98,-0.08,-0.84,-0.87,-0.03,CuNN,CuSS,6.03,0.94,0.94,6.03,0.16
2018,2018,T,CuNSe,Cu,N,Se,290734-1,3.16,3.16,19.15,90.0,90.0,120.0,P 3 m 1,-12.16,3.4,,,,,53.7,42.75,53.7,42.75,,,,,0.0,36.55,36.55,1.31,0.04,0.04,0.01,0.01,0.01,0.15,0.17,0.17,-0.13,-0.18,-0.17,-0.02,CuNN,CuSeSe,6.03,0.53,0.53,6.03,0.12
2019,2019,T,CuNTe,Cu,N,Te,290752-1,3.17,3.17,19.15,90.0,90.0,120.0,P 3 m 1,-12.23,2.96,,,,,5.33,39.47,5.33,39.47,,,,,0.0,17.0,17.0,1.53,0.16,0.17,0.02,0.45,0.45,0.19,-2.62,-2.63,-0.19,2.17,2.17,-0.0,CuNN,CuTeTe,6.03,0.51,0.51,6.03,-0.31
2020,2020,T,CuPO,Cu,P,O,291508-1,3.12,3.12,19.15,90.0,90.0,120.0,P 3 m 1,-13.46,0.16,,,,,30.31,26.1,30.31,26.1,,,,,0.0,24.34,24.34,1.27,4.43,4.61,0.0,2.18,2.22,0.1,2.24,2.28,0.08,-4.41,-4.5,-0.18,CuPP,CuOO,1.2,-0.97,-0.97,1.2,0.04
2021,2021,T,CuPS,Cu,P,S,291516-1,3.58,3.58,19.15,90.0,90.0,120.0,P 3 m 1,-12.03,1.21,,,,,24.18,37.81,24.18,37.81,,,,,0.0,53.82,53.82,1.3,7.02,7.06,0.0,-4.85,-4.82,0.05,5.5,5.5,0.03,-0.65,-0.68,-0.08,CuPP,CuSS,1.2,0.94,0.94,1.2,0.14
2022,2022,T,CuPSe,Cu,P,Se,291534-1,3.22,3.22,19.15,90.0,90.0,120.0,P 3 m 1,-11.33,1.28,,,,,39.18,-2.13,39.18,-2.13,,,,,0.0,61.8,61.8,1.41,3.25,3.21,0.0,-1.61,-1.61,-0.07,2.51,2.5,0.06,-0.9,-0.88,0.01,CuPP,CuSeSe,1.2,0.53,0.53,1.2,0.41
2023,2023,T,CuPTe,Cu,P,Te,291552-1,3.84,3.84,19.15,90.0,90.0,120.0,P 3 m 1,-11.02,1.23,,,,,36.52,40.91,36.52,40.91,,,,,0.0,58.19,58.19,1.34,4.28,4.32,0.0,-3.31,-3.33,0.04,4.32,4.34,-0.01,-1.01,-1.01,-0.04,CuPP,CuTeTe,1.2,0.51,0.51,1.2,0.37
2024,2024,T,CuSbO,Cu,Sb,O,295108-1,3.21,3.21,19.15,90.0,90.0,120.0,P 3 m 1,-12.89,-0.5,,,,,9.5,26.14,9.5,26.14,,,,,0.0,18.56,18.56,1.4,0.23,0.23,0.03,-0.09,-0.08,0.19,3.42,3.42,0.05,-3.34,-3.34,-0.25,CuSbSb,CuOO,0.79,-0.97,-0.97,0.79,-0.41
2025,2025,T,CuSbS,Cu,Sb,S,295116-1,3.67,3.67,19.15,90.0,90.0,120.0,P 3 m 1,-11.49,0.51,,,,,40.4,31.9,40.4,31.9,,,,,0.0,18.16,18.16,1.36,6.67,6.69,0.0,-0.49,-0.48,0.01,3.64,3.65,0.09,-3.16,-3.16,-0.11,CuSbSb,CuSS,0.79,0.94,0.79,0.94,-0.35
2026,2026,T,CuSbSe,Cu,Sb,Se,295134-1,3.62,3.62,19.15,90.0,90.0,120.0,P 3 m 1,-10.85,0.52,,,,,36.1,15.65,36.1,15.65,,,,,0.0,54.57,54.57,1.42,4.3,4.29,0.0,-1.32,-1.31,-0.05,3.12,3.11,0.1,-1.8,-1.8,-0.05,CuSbSb,CuSeSe,0.79,0.53,0.53,0.79,-0.14
2027,2027,T,CuSbTe,Cu,Sb,Te,295152-1,4.0,4.0,19.15,90.0,90.0,120.0,P 3 m 1,-10.35,0.66,,,,,38.83,21.38,38.83,21.38,,,,,0.0,28.86,28.85,1.41,2.52,2.54,0.0,-1.62,-1.62,0.02,3.12,3.13,0.04,-1.5,-1.5,-0.06,CuSbSb,CuTeTe,0.79,0.51,0.51,0.79,0.01
2028,2028,T,CdOBr,Cd,O,Br,480835-1,3.7,3.7,19.15,90.0,90.0,120.0,P 3 m 1,-8.37,-1.62,,,,,27.42,20.6,27.42,20.6,,,,,0.0,172.97,172.97,1.3,0.53,0.55,0.03,2.72,2.94,0.27,-1.04,-0.89,-0.26,-1.68,-2.05,-0.02,CdOO,CdBrBr,-0.83,-2.87,-2.87,-0.83,0.23
2029,2029,T,CdOCl,Cd,O,Cl,480817-1,3.74,3.74,19.15,90.0,90.0,120.0,P 3 m 1,-8.86,-1.82,,,,,32.58,23.29,32.58,23.29,,,,,0.0,3.72,3.72,1.24,4.57,4.58,0.03,2.78,2.79,0.45,-0.69,-0.7,-0.29,-2.09,-2.09,-0.15,CdOO,CdClCl,-0.83,-3.33,-3.33,-0.83,0.25
2030,2030,T,CdOF,Cd,O,F,480809-1,3.49,3.49,19.15,90.0,90.0,120.0,P 3 m 1,-10.27,-3.23,,,,,986.97,967.29,986.97,967.29,,,,,0.0,62.63,62.63,1.17,171.71,171.9,0.04,-2.36,-2.35,0.6,-4.36,-4.37,-0.22,6.72,6.72,-0.38,CdOO,CdFF,-0.83,-6.23,-6.23,-0.83,0.3
2031,2031,T,CdOI,Cd,O,I,480853-1,3.62,3.62,19.15,90.0,90.0,120.0,P 3 m 1,-8.37,-1.8,,,,,50.85,78.8,50.85,78.8,,,,,0.0,18.41,18.41,1.37,28.93,28.81,0.23,2.61,2.56,0.51,-3.25,-3.2,-0.42,0.64,0.64,-0.09,CdOO,CdII,-0.83,-2.1,-2.1,-0.83,-0.34
2032,2032,T,CdSBr,Cd,S,Br,481635-1,3.83,3.83,19.15,90.0,90.0,120.0,P 3 m 1,-7.06,-0.69,,,,,-157.94,-170.47,-157.94,-170.47,,,,,0.0,57.67,57.67,1.36,7.77,7.16,0.01,2.12,2.09,0.21,0.6,0.53,-0.04,-2.72,-2.62,-0.17,CdSS,CdBrBr,1.13,-2.87,-2.87,1.13,0.18
2033,2033,T,CdSCl,Cd,S,Cl,481617-1,3.68,3.68,19.15,90.0,90.0,120.0,P 3 m 1,-7.59,-0.94,,,,,-154.95,-159.0,-154.95,-159.0,,,,,0.0,13.06,13.06,1.33,2.59,2.58,0.02,2.05,2.05,0.35,0.04,0.04,-0.07,-2.09,-2.09,-0.28,CdSS,CdClCl,1.13,-3.33,-3.33,1.13,0.16
2034,2034,T,CdSF,Cd,S,F,481609-1,3.48,3.48,19.15,90.0,90.0,120.0,P 3 m 1,-9.18,-2.51,,,,,0.65,42.77,0.65,42.77,,,,,0.0,4.23,4.23,1.25,1.05,1.05,0.04,2.08,2.08,0.61,-0.28,-0.28,-0.12,-1.8,-1.8,-0.49,CdSS,CdFF,1.13,-6.23,-6.23,1.13,0.04
2035,2035,T,CdSI,Cd,S,I,481653-1,3.89,3.89,19.15,90.0,90.0,120.0,P 3 m 1,-6.62,-0.42,,,,,1.78,36.75,1.78,36.75,,,,,0.0,110.68,110.68,1.44,0.25,0.24,0.01,1.23,1.19,0.14,-1.18,-1.19,-0.09,-0.05,-0.01,-0.05,CdSS,CdII,1.13,-2.1,-2.1,1.13,0.06
2036,2036,T,CdSeBr,Cd,Se,Br,483435-1,3.78,3.78,19.15,90.0,90.0,120.0,P 3 m 1,-6.81,-1.08,,,,,17.93,20.64,17.93,20.64,,,,,0.0,6.97,6.97,1.4,2.51,2.51,0.01,2.04,2.04,0.3,-0.03,-0.03,-0.06,-2.01,-2.01,-0.24,CdSeSe,CdBrBr,0.29,-2.87,-2.87,0.29,0.21
2037,2037,T,CdSeCl,Cd,Se,Cl,483417-1,3.67,3.67,19.15,90.0,90.0,120.0,P 3 m 1,-7.38,-1.36,,,,,19.86,18.69,19.86,18.69,,,,,0.0,4.61,4.61,1.36,1.92,1.92,0.02,2.09,2.09,0.46,-0.21,-0.21,-0.11,-1.89,-1.89,-0.34,CdSeSe,CdClCl,0.29,-3.33,-3.33,0.29,0.16
2038,2038,T,CdSeF,Cd,Se,F,483409-1,3.5,3.5,19.15,90.0,90.0,120.0,P 3 m 1,-8.96,-2.93,,,,,1.92,39.19,1.92,39.19,,,,,0.0,3.43,3.43,1.28,1.09,1.09,0.05,2.02,2.02,0.63,-0.21,-0.21,-0.12,-1.82,-1.82,-0.52,CdSeSe,CdFF,0.29,-6.23,-6.23,0.29,0.04
2039,2039,T,CdSeI,Cd,Se,I,483453-1,3.92,3.92,19.15,90.0,90.0,120.0,P 3 m 1,-6.21,-0.65,,,,,19.08,19.6,19.08,19.6,,,,,0.0,7743.8,7743.8,1.45,302.84,94.14,0.0,19.04,8.4,0.12,-6.62,-1.46,-0.03,-12.42,-6.94,-0.09,CdSeSe,CdII,0.29,-2.1,-2.1,0.29,0.25
2040,2040,T,CdTeBr,Cd,Te,Br,485235-1,3.85,3.85,19.15,90.0,90.0,120.0,P 3 m 1,-6.62,-1.25,,,,,22.01,19.6,22.01,19.6,,,,,0.0,4.48,4.48,1.43,2.38,2.38,0.02,2.1,2.1,0.45,-0.08,-0.08,-0.12,-2.01,-2.01,-0.32,CdTeTe,CdBrBr,0.13,-2.87,-2.87,0.13,0.12
2041,2041,T,CdTeCl,Cd,Te,Cl,485217-1,3.77,3.77,19.15,90.0,90.0,120.0,P 3 m 1,-7.17,-1.51,,,,,26.65,17.79,26.65,17.79,,,,,0.0,3.91,3.91,1.4,2.18,2.18,0.03,2.05,2.05,0.51,-0.05,-0.05,-0.13,-1.99,-1.99,-0.39,CdTeTe,CdClCl,0.13,-3.33,-3.33,0.13,0.09
2042,2042,T,CdTeF,Cd,Te,F,485209-1,3.62,3.62,19.15,90.0,90.0,120.0,P 3 m 1,-8.64,-2.97,,,,,43.53,16.27,43.53,16.27,,,,,0.0,3.42,3.42,1.32,1.53,1.53,0.05,1.96,1.96,0.63,0.03,0.03,-0.1,-1.99,-1.99,-0.53,CdTeTe,CdFF,0.13,-6.23,-6.23,0.13,0.08
2043,2043,T,CdTeI,Cd,Te,I,485253-1,4.01,4.01,19.15,90.0,90.0,120.0,P 3 m 1,-5.96,-0.76,,,,,22.86,15.16,22.86,15.16,,,,,0.0,7.41,7.41,1.48,3.22,3.22,0.01,2.06,2.06,0.27,0.08,0.09,-0.06,-2.15,-2.14,-0.22,CdTeTe,CdII,0.13,-2.1,-2.1,0.13,0.22
