,Unnamed: 0.1,Unnamed: 0,Phase,name,A,B,C,indexing,latt_x,latt_y,latt_z,angle_x,angle_y,angle_z,space_group,total_energy,energy_form,e11,e22,e31,e32,C11,C12,C22,C21,d11,d22,d31,d32,Eg_pbe,dielec_elec_xx,dielec_elec_yy,dielec_elec_zz,dielec_ion_xx,dielec_ion_yy,dielec_ion_zz,born_charge_A_xx,born_charge_A_yy,born_charge_A_zz,born_charge_B_xx,born_charge_B_yy,born_charge_B_zz,born_charge_C_xx,born_charge_C_yy,born_charge_C_zz,Parent_1,Parent_2,Parent_1_e,Parent_2_e,Parent_min,Parent_max,synthesis_index
1587,1587,1587,T',PdSeI,Pd,Se,I,463453-3,8.52,3.74,19,90,90,116.01,P 1,-21.17,-0.53,6.38,5.48,-0.43,-0.29,11.76,6.96,28.82,6.96,133.13,25.08,-2.29,-0.82,0.28,6.01,7.17,1.37,3.73,4.12,0.01,0.35,0.57,0.04,1.0,0.82,0.07,-1.35,-1.38,-0.1,PdSeSe,PdII,-0.75,-0.97,-0.97,-0.75,0.33
1588,1588,1588,T',PdTeBr,Pd,Te,Br,465235-3,7.52,3.76,19,90,90,119.86,P 1,-21.54,-0.9,,,,,-55.21,-19.42,17.66,-19.42,,,,,0.0,23.16,18.53,1.41,23.09,15.73,0.01,-0.65,-0.7,0.04,4.2,4.24,0.12,-3.55,-3.54,-0.16,PdTeTe,PdBrBr,-0.71,-1.2,-1.2,-0.71,0.06
1589,1589,1589,T',PdTeCl,Pd,Te,Cl,465217-3,7.38,3.74,19,90,90,120.6,P 1,-22.42,-1.05,,,,,28.2,10.49,22.2,10.49,,,,,0.0,13.9,12.89,1.37,17.84,18.67,0.01,-0.47,-0.78,0.08,3.41,3.49,0.12,-2.94,-2.71,-0.2,PdTeTe,PdClCl,-0.71,-1.45,-1.45,-0.71,0.03
1590,1590,1590,T',PdTeF,Pd,Te,F,465209-3,7.08,3.49,19,90,90,119.66,P 1,-24.53,-2.1,,,,,30.92,10.66,22.66,10.66,,,,,0.0,50.69,28.21,1.3,37.01,35.95,0.02,0.23,-0.13,0.23,2.6,3.09,0.13,-2.83,-2.95,-0.36,PdTeTe,PdFF,-0.71,-3.02,-3.02,-0.71,-0.23
1591,1591,1591,T',PdTeI,Pd,Te,I,465253-3,7.99,3.9,19,90,90,119.15,P 1,-20.69,-0.65,,,,,25.8,11.29,34.66,11.29,,,,,0.0,17.37,15.81,1.43,16.54,8.85,0.01,-0.08,-0.26,0.01,2.54,2.22,0.1,-2.46,-1.96,-0.11,PdTeTe,PdII,-0.71,-0.97,-0.97,-0.71,0.19
1592,1592,1592,T',PtOBr,Pt,O,Br,780835-3,7.51,3.22,19,90,90,115.41,P 1,-25.5,-0.63,,,,,38.35,7.37,51.38,7.37,,,,,0.0,4.23,4.18,1.27,0.43,0.51,0.01,1.52,1.61,0.26,-0.84,-0.78,-0.15,-0.67,-0.83,-0.11,PtOO,PtBrBr,-2.37,-0.81,-2.37,-0.81,0.96
1593,1593,1593,T',PtOCl,Pt,O,Cl,780817-3,7.37,3.17,19,90,90,115.47,P 1,-26.71,-0.95,0.89,1.22,0.48,0.77,45.16,9.86,55.64,9.86,2.52,2.66,0.87,1.18,0.9,3.74,3.51,1.24,0.39,0.48,0.01,1.62,1.82,0.28,-0.76,-0.72,-0.14,-0.86,-1.1,-0.15,PtOO,PtClCl,-2.37,-0.11,-2.37,-0.11,0.29
1594,1594,1594,T',PtOF,Pt,O,F,780809-3,7.04,3.06,19,90,90,115.75,P 1,-29.12,-2.15,0.14,0.39,-0.31,-0.25,48.37,20.07,65.71,20.07,0.5,0.85,-0.46,-0.29,0.64,3.11,3.23,1.18,0.72,0.67,0.01,1.9,2.47,0.41,-0.18,-0.43,-0.14,-1.73,-2.04,-0.26,PtOO,PtFF,-2.37,-2.39,-2.39,-2.37,0.24
1595,1595,1595,T',PtOI,Pt,O,I,780853-3,6.91,3.35,19,90,90,118.99,P 1,-24.51,-0.31,,,,,17.32,-1.2,50.16,-1.2,,,,,0.0,6.07,8.36,1.45,6.55,16.95,0.04,1.3,0.68,0.29,-1.27,-1.11,-0.24,-0.02,0.43,-0.05,PtOO,PtII,-2.37,-0.7,-2.37,-0.7,1.22
1596,1596,1596,T',PtSBr,Pt,S,Br,781635-3,8.19,3.48,19,90,90,115.19,P 1,-24.85,-0.69,5.24,1.6,-0.49,-0.29,19.06,5.44,45.88,5.44,38.48,3.94,-2.01,-0.57,0.71,4.0,4.26,1.31,2.12,1.34,0.01,0.54,0.66,0.11,0.91,1.09,0.05,-1.45,-1.75,-0.16,PtSS,PtBrBr,-1.09,-0.81,-1.09,-0.81,0.27
1597,1597,1597,T',PtSCl,Pt,S,Cl,781617-3,7.99,3.42,19,90,90,115.33,P 1,-25.84,-0.89,5.52,1.59,-0.8,-0.64,19.28,6.1,48.87,6.1,41.88,3.72,-3.15,-1.16,0.74,3.53,3.8,1.29,2.38,1.49,0.01,0.71,0.9,0.14,0.84,1.07,0.06,-1.55,-1.97,-0.19,PtSS,PtClCl,-1.09,-0.11,-1.09,-0.11,-0.29
1598,1598,1598,T',PtSF,Pt,S,F,781609-3,6.8,3.35,19,90,90,112.36,P 1,-28.18,-2.06,4.71,-1.33,-1.34,-1.24,57.62,25.61,75.26,25.61,14.71,-2.67,-1.61,-1.23,0.95,4.22,5.45,1.23,1.99,2.79,0.02,0.39,-0.32,0.27,1.88,2.26,0.09,-2.27,-1.94,-0.35,PtSS,PtFF,-1.09,-2.39,-2.39,-1.09,-0.31
1599,1599,1599,T',PtSI,Pt,S,I,781653-3,8.43,3.63,19,90,90,115.51,P 1,-23.91,-0.39,4.38,1.38,-0.08,0.14,22.28,5.3,44.35,5.3,25.83,3.53,-0.29,0.28,0.62,5.11,5.2,1.35,1.68,1.15,0.01,0.3,0.31,0.06,0.84,0.92,0.04,-1.14,-1.23,-0.09,PtSS,PtII,-1.09,-0.7,-1.09,-0.7,0.5
1600,1600,1600,T',PtSeBr,Pt,Se,Br,783435-3,8.29,3.62,19,90,90,115.88,P 1,-23.77,-0.78,4.09,1.69,-0.66,-0.54,20.16,6.26,42.55,6.26,29.4,4.67,-2.52,-1.1,0.58,4.29,4.57,1.33,2.53,1.95,0.01,0.52,0.61,0.07,1.04,1.31,0.09,-1.56,-1.92,-0.16,PtSeSe,PtBrBr,-1.19,-0.81,-1.19,-0.81,0.23
1601,1601,1601,T',PtSeCl,Pt,Se,Cl,783417-3,8.09,3.55,19,90,90,115.99,P 1,-24.66,-0.93,3.74,1.44,-0.95,-0.89,22.1,7.64,45.46,7.64,25.88,3.81,-3.2,-1.67,0.58,3.91,4.14,1.31,2.67,2.1,0.01,0.72,0.83,0.1,0.95,1.31,0.1,-1.67,-2.14,-0.19,PtSeSe,PtClCl,-1.19,-0.11,-1.19,-0.11,-0.28
1602,1602,1602,T',PtSeF,Pt,Se,F,783409-3,7.05,3.47,19,90,90,112.89,P 1,-26.67,-1.93,5.35,-0.85,-1.47,-1.39,48.47,21.43,56.87,21.43,19.77,-2.39,-2.1,-1.78,0.72,4.76,6.2,1.24,2.31,3.18,0.02,0.47,-0.4,0.26,1.94,2.23,0.1,-2.41,-1.83,-0.36,PtSeSe,PtFF,-1.19,-2.39,-2.39,-1.19,-0.14
1603,1603,1603,T',PtSeI,Pt,Se,I,783453-3,8.56,3.76,19,90,90,116.08,P 1,-22.98,-0.56,3.78,1.69,-0.26,-0.1,21.62,6.02,42.65,6.02,24.21,4.6,-0.94,-0.2,0.57,5.36,5.52,1.36,2.12,1.73,0.01,0.16,0.22,0.02,1.08,1.17,0.08,-1.24,-1.38,-0.09,PtSeSe,PtII,-1.19,-0.7,-1.19,-0.7,0.38
1604,1604,1604,T',PtTeBr,Pt,Te,Br,785235-3,7.61,3.83,19,90,90,112.28,P 1,-23.12,-0.81,5.34,0.48,-0.44,-0.36,30.45,15.24,43.08,15.24,35.14,1.73,-0.96,-0.61,0.35,7.29,7.74,1.37,2.11,2.5,0.01,-0.04,-0.92,0.06,2.24,2.44,0.15,-2.2,-1.51,-0.21,PtTeTe,PtBrBr,-1.1,-0.81,-1.1,-0.81,0.14
1605,1605,1605,T',PtTeCl,Pt,Te,Cl,785217-3,8.04,3.7,19,90,90,117.41,P 1,-23.89,-0.91,5.94,1.46,-0.81,-0.89,30.41,20.84,39.17,20.84,62.1,7.95,-1.58,-1.48,0.26,8.89,7.53,1.34,13.24,5.83,0.01,0.69,-0.58,0.1,2.06,2.77,0.13,-2.75,-2.18,-0.23,PtTeTe,PtClCl,-1.1,-0.11,-1.1,-0.11,-0.31
1606,1606,1606,T',PtTeF,Pt,Te,F,785209-3,7.36,3.6,19,90,90,114.92,P 1,-25.58,-1.75,6.2,0.31,-1.72,-1.75,38.26,13.14,29.11,13.14,24.66,1.92,-3.35,-4.14,0.24,8.04,10.05,1.27,3.29,4.0,0.02,0.37,-0.88,0.26,2.1,2.06,0.12,-2.47,-1.18,-0.38,PtTeTe,PtFF,-1.1,-2.39,-2.39,-1.1,0.0
1607,1607,1607,T',PtTeI,Pt,Te,I,785253-3,8.21,3.88,19,90,90,118.24,P 1,-22.41,-0.63,5.16,2.18,-0.03,-0.04,37.38,16.5,45.19,16.5,24.7,7.6,-0.06,-0.07,0.18,11.12,9.14,1.41,7.41,3.3,0.0,0.21,-0.56,0.02,2.36,2.43,0.12,-2.56,-1.88,-0.14,PtTeTe,PtII,-1.1,-0.7,-1.1,-0.7,0.26
1608,1608,1608,T',NiAsBr,Ni,As,Br,283335-3,6.92,3.46,19,90,90,119.99,P 1,-24.43,-0.56,0.15,-3.03,-2.88,-2.88,50.44,18.76,50.36,18.76,0.47,-9.6,-4.17,-4.17,0.88,7.3,7.29,1.37,2.33,2.33,0.01,-0.27,-0.27,0.04,2.24,2.24,0.13,-1.97,-1.97,-0.16,NiAsAs,NiBrBr,0.01,-1.45,-1.45,0.01,0.16
1609,1609,1609,T',NiAsCl,Ni,As,Cl,283317-3,6.67,3.34,19,90,90,119.99,P 1,-25.76,-0.94,0.14,-2.69,-3.63,-3.63,49.97,20.24,49.75,20.24,0.46,-9.1,-5.17,-5.18,1.02,6.4,6.4,1.35,2.43,2.43,0.01,-0.13,-0.13,0.05,2.13,2.13,0.14,-2.01,-2.01,-0.19,NiAsAs,NiClCl,0.01,-1.97,-1.97,0.01,0.04
1610,1610,1610,T',NiAsF,Ni,As,F,283309-3,6.25,3.12,19,90,90,119.99,P 1,-28.66,-2.38,0.16,-3.11,-5.55,-5.55,48.96,23.6,48.87,23.6,0.63,-12.3,-7.65,-7.66,0.78,6.1,6.1,1.27,3.26,3.26,0.02,0.42,0.42,0.22,1.93,1.93,0.13,-2.35,-2.35,-0.35,NiAsAs,NiFF,0.01,-4.96,-4.96,0.01,0.1
1611,1611,1611,T',NiAsI,Ni,As,I,283353-3,7.33,3.67,19,90,90,119.99,P 1,-22.85,0.05,0.2,-4.11,-1.77,-1.77,51.8,16.81,52.41,16.81,0.58,-11.54,-2.57,-2.56,0.39,11.52,11.59,1.4,2.18,2.19,0.0,-0.27,-0.27,0.03,2.28,2.28,0.09,-2.01,-2.01,-0.12,NiAsAs,NiII,0.01,-0.75,-0.75,0.01,0.42
1612,1612,1612,T',NiBiBr,Ni,Bi,Br,288335-3,7.34,3.67,19,90,90,119.97,P 1,-22.87,-0.58,0.15,-3.09,-3.3,-3.3,42.75,17.71,42.32,17.71,0.62,-12.57,-5.46,-5.5,0.54,9.32,9.32,1.41,3.07,3.08,0.01,-0.04,-0.04,0.02,2.38,2.38,0.14,-2.34,-2.34,-0.17,NiBiBi,NiBrBr,0.19,-1.45,-1.45,0.19,0.05
1613,1613,1613,T',NiBiCl,Ni,Bi,Cl,288317-3,7.14,3.57,19,90,90,119.98,P 1,-23.89,-0.8,0.15,-3.52,-3.93,-3.92,43.13,18.63,42.66,18.63,0.61,-14.65,-6.36,-6.4,0.47,9.04,9.03,1.38,3.52,3.53,0.01,0.22,0.22,0.06,2.25,2.25,0.14,-2.47,-2.47,-0.2,NiBiBi,NiClCl,0.19,-1.97,-1.97,0.19,0.09
1614,1614,1614,T',NiBiF,Ni,Bi,F,288309-3,6.83,3.4,19,90,90,119.82,P 1,-25.95,-1.82,0.47,-5.13,-5.37,-5.34,44.67,23.22,45.17,23.22,2.21,-23.35,-7.91,-7.81,0.29,9.39,9.44,1.3,6.05,5.98,0.03,0.92,0.94,0.25,1.99,1.99,0.13,-2.91,-2.93,-0.38,NiBiBi,NiFF,0.19,-4.96,-4.96,0.19,0.57
1615,1615,1615,T',NiBiI,Ni,Bi,I,288353-3,7.68,3.84,19,90,90,119.98,P 1,-21.76,-0.19,0.14,-3.2,-2.35,-2.35,45.91,16.76,45.92,16.76,0.5,-10.98,-3.74,-3.75,0.44,11.99,11.92,1.45,2.66,2.66,0.0,-0.32,-0.33,-0.02,2.57,2.57,0.14,-2.24,-2.24,-0.12,NiBiBi,NiII,0.19,-0.75,-0.75,0.19,0.08
1616,1616,1616,T',NiNBr,Ni,N,Br,280735-3,6.18,2.71,19,90,90,120.94,P 1,-27.95,1.33,,,,,55.87,54.28,69.72,54.28,,,,,0.0,771.9,1172.33,1.76,17.66,57.43,0.04,-3.88,-7.44,0.17,3.24,6.31,-0.11,0.63,1.13,-0.06,NiNN,NiBrBr,1.22,-1.45,-1.45,1.22,1.44
1617,1617,1617,T',NiNCl,Ni,N,Cl,280717-3,6.02,3.01,19,90,90,120.0,P 1,-27.83,1.68,,,,,90.58,28.55,90.5,28.55,,,,,0.0,6.69,6.64,1.27,2.32,2.44,0.01,0.58,0.55,0.24,1.34,1.37,-0.09,-1.92,-1.92,-0.15,NiNN,NiClCl,1.22,-1.97,-1.97,1.22,2.06
1618,1618,1618,T',NiNF,Ni,N,F,280709-3,5.59,2.79,19,90,90,120.0,P 1,-32.5,-0.65,0.26,-5.23,-4.76,-4.76,103.36,30.37,103.54,30.37,0.35,-7.15,-3.56,-3.55,1.02,4.88,4.88,1.2,1.76,1.75,0.01,1.07,1.07,0.34,1.08,1.08,-0.03,-2.14,-2.14,-0.32,NiNN,NiFF,1.22,-4.96,-4.96,1.22,1.23
1619,1619,1619,T',NiNI,Ni,N,I,280753-3,6.29,3.01,19,90,90,124.53,P 1,-27.69,1.28,,,,,-87.06,313.86,-399.37,313.86,,,,,0.0,62.74,58.31,1.84,150.32,271.9,0.09,-4.78,-6.4,0.13,4.66,4.87,-0.11,0.12,1.52,-0.02,NiNN,NiII,1.22,-0.75,-0.75,1.22,1.05
1620,1620,1620,T',NiPBr,Ni,P,Br,281535-3,6.76,3.38,19,90,90,119.99,P 1,-25.36,-0.32,0.18,-3.49,-2.68,-2.68,57.31,20.62,57.38,20.62,0.5,-9.48,-3.44,-3.44,0.72,7.26,7.26,1.36,2.21,2.21,0.0,-0.33,-0.34,0.06,2.21,2.21,0.11,-1.87,-1.87,-0.16,NiPP,NiBrBr,-0.01,-1.45,-1.45,-0.01,0.41
1621,1621,1621,T',NiPCl,Ni,P,Cl,281517-3,6.5,3.25,19,90,90,119.99,P 1,-26.84,-0.78,0.15,-2.97,-3.49,-3.49,56.3,21.57,56.4,21.57,0.44,-8.53,-4.48,-4.47,0.97,6.05,6.05,1.34,2.22,2.22,0.01,-0.23,-0.23,0.06,2.11,2.11,0.13,-1.88,-1.88,-0.19,NiPP,NiClCl,-0.01,-1.97,-1.97,-0.01,0.22
1622,1622,1622,T',NiPF,Ni,P,F,281509-3,6.03,3.02,19,90,90,120.01,P 1,-30.16,-2.42,0.14,-2.9,-5.63,-5.63,53.24,24.7,52.81,24.7,0.48,-10.31,-7.22,-7.26,0.95,5.56,5.56,1.26,2.7,2.7,0.02,0.24,0.24,0.21,1.91,1.91,0.13,-2.15,-2.15,-0.34,NiPP,NiFF,-0.01,-4.96,-4.96,-0.01,0.07
1623,1623,1623,T',NiPI,Ni,P,I,281553-3,5.35,3.39,19,90,90,129.29,P 1,-24.86,-0.25,,,,,47.34,1.14,30.41,1.14,,,,,0.0,31.54,57.58,1.87,17.61,42.63,0.04,-3.53,-4.74,-0.05,3.0,3.66,0.08,0.53,1.07,-0.03,NiPP,NiII,-0.01,-0.75,-0.75,-0.01,0.13
1624,1624,1624,T',NiSbBr,Ni,Sb,Br,285135-3,7.2,3.6,19,90,90,119.98,P 1,-23.6,-0.68,0.14,-2.91,-2.9,-2.9,44.25,18.78,44.46,18.78,0.56,-11.34,-4.6,-4.59,0.66,8.15,8.14,1.4,2.75,2.75,0.01,-0.17,-0.18,0.0,2.36,2.36,0.16,-2.18,-2.18,-0.16,NiSbSb,NiBrBr,-0.01,-1.45,-1.45,-0.01,0.05
1625,1625,1625,T',NiSbCl,Ni,Sb,Cl,285117-3,6.98,3.49,19,90,90,119.99,P 1,-24.7,-0.94,0.15,-3.1,-3.53,-3.53,44.54,20.4,45.16,20.4,0.64,-12.5,-5.43,-5.38,0.59,7.81,7.81,1.37,3.05,3.05,0.01,0.04,0.04,0.03,2.24,2.24,0.16,-2.28,-2.28,-0.19,NiSbSb,NiClCl,-0.01,-1.97,-1.97,-0.01,0.05
1626,1626,1626,T',NiSbF,Ni,Sb,F,285109-3,6.64,3.31,19,90,90,119.88,P 1,-27.01,-2.09,0.29,-4.43,-5.05,-5.04,45.26,23.48,45.2,23.48,1.32,-20.37,-7.35,-7.35,0.35,8.57,8.58,1.29,4.92,4.88,0.02,0.71,0.71,0.23,2.02,2.02,0.14,-2.73,-2.73,-0.37,NiSbSb,NiFF,-0.01,-4.96,-4.96,-0.01,0.4
1627,1627,1627,T',NiSbI,Ni,Sb,I,285153-3,7.56,3.78,19,90,90,120.0,P 1,-22.35,-0.23,0.16,-3.35,-1.98,-1.98,47.98,17.59,48.0,17.59,0.52,-11.01,-3.02,-3.02,0.5,10.44,10.41,1.43,2.42,2.43,0.0,-0.4,-0.4,-0.02,2.51,2.52,0.14,-2.11,-2.11,-0.12,NiSbSb,NiII,-0.01,-0.75,-0.75,-0.01,0.15
1628,1628,1628,T',PdAsBr,Pd,As,Br,463335-3,7.21,3.6,19,90,90,119.98,P 1,-24.44,-0.82,0.06,-1.0,-1.49,-1.49,39.15,14.97,39.1,14.97,0.23,-4.14,-2.76,-2.76,1.17,5.9,5.9,1.39,1.95,1.94,0.01,0.03,0.03,0.04,1.93,1.93,0.15,-1.97,-1.96,-0.2,PdAsAs,PdBrBr,-0.1,-1.2,-1.2,-0.1,-0.17
1629,1629,1629,T',PdAsCl,Pd,As,Cl,463317-3,7.02,3.51,19,90,90,119.98,P 1,-25.53,-1.08,0.04,-0.8,-1.93,-1.93,38.59,16.12,38.74,16.12,0.2,-3.55,-3.54,-3.52,1.3,5.26,5.26,1.36,2.16,2.16,0.01,0.18,0.18,0.06,1.89,1.89,0.17,-2.06,-2.06,-0.23,PdAsAs,PdClCl,-0.1,-1.45,-1.45,-0.1,-0.3
1630,1630,1630,T',PdAsF,Pd,As,F,463309-3,6.73,3.35,19,90,90,119.86,P 1,-28.06,-2.33,0.07,-0.82,-2.95,-2.94,40.47,18.59,40.03,18.59,0.33,-3.82,-5.0,-5.02,1.34,4.76,4.76,1.28,2.74,2.73,0.02,0.65,0.63,0.19,1.78,1.78,0.17,-2.43,-2.41,-0.36,PdAsAs,PdFF,-0.1,-3.02,-3.02,-0.1,-0.77
1631,1631,1631,T',PdAsI,Pd,As,I,463353-3,7.57,3.78,19,90,90,119.98,P 1,-23.11,-0.33,0.08,-1.43,-0.84,-0.84,40.32,13.17,40.39,13.17,0.3,-5.27,-1.58,-1.57,0.71,7.87,7.87,1.42,1.67,1.67,0.0,0.05,0.05,0.03,1.89,1.89,0.13,-1.94,-1.93,-0.15,PdAsAs,PdII,-0.1,-0.97,-0.97,-0.1,0.21
1632,1632,1632,T',PdBiBr,Pd,Bi,Br,468335-3,7.67,3.82,19,90,90,119.92,P 1,-23.14,-0.96,0.08,-0.74,-1.77,-1.76,27.78,13.08,27.5,13.08,0.55,-5.16,-4.32,-4.34,0.86,7.57,7.57,1.42,2.68,2.68,0.01,0.26,0.25,0.03,2.15,2.15,0.17,-2.41,-2.4,-0.2,PdBiBi,PdBrBr,-0.3,-1.2,-1.2,-0.3,-0.22
1633,1633,1633,T',PdBiCl,Pd,Bi,Cl,468317-3,7.5,3.74,19,90,90,119.92,P 1,-23.99,-1.1,0.08,-0.87,-2.15,-2.15,27.1,13.53,27.2,13.53,0.62,-6.36,-5.29,-5.27,0.82,7.02,7.02,1.39,3.12,3.11,0.01,0.45,0.44,0.06,2.08,2.09,0.18,-2.53,-2.53,-0.23,PdBiBi,PdClCl,-0.3,-1.45,-1.45,-0.3,-0.23
1634,1634,1634,T',PdBiF,Pd,Bi,F,468309-3,7.16,3.54,19,90,90,119.6,P 1,-25.87,-2.03,0.17,-0.86,-3.0,-2.99,28.11,14.79,25.42,14.79,1.31,-8.14,-7.0,-7.43,0.67,6.88,6.92,1.31,4.03,3.98,0.03,0.93,0.89,0.2,1.92,1.93,0.18,-2.85,-2.82,-0.37,PdBiBi,PdFF,-0.3,-3.02,-3.02,-0.3,-0.37
1635,1635,1635,T',PdBiI,Pd,Bi,I,468353-3,7.98,3.99,19,90,90,119.97,P 1,-22.22,-0.68,0.05,-0.96,-1.18,-1.18,30.85,12.49,30.82,12.49,0.27,-5.23,-2.72,-2.72,0.79,9.46,9.43,1.46,2.23,2.23,0.01,0.14,0.13,-0.0,2.2,2.2,0.16,-2.33,-2.33,-0.16,PdBiBi,PdII,-0.3,-0.97,-0.97,-0.3,-0.04
1636,1636,1636,T',PdNBr,Pd,N,Br,460735-3,7.41,3.19,19,90,90,115.53,P 1,-25.53,2.29,,,,,22.86,11.99,61.79,11.99,,,,,0.0,5.21,6.82,1.29,1.28,1.04,0.01,0.55,0.87,0.21,0.77,0.65,-0.07,-1.32,-1.52,-0.14,PdNN,PdBrBr,1.63,-1.2,-1.2,1.63,2.07
1637,1637,1637,T',PdNCl,Pd,N,Cl,460717-3,6.3,3.15,19,90,90,120.0,P 1,-26.76,1.96,0.15,-2.92,-0.92,-0.92,83.49,22.74,83.46,22.74,0.24,-4.81,-0.86,-0.86,0.55,5.58,5.58,1.29,1.31,1.31,0.01,1.08,1.08,0.22,0.73,0.73,-0.02,-1.82,-1.82,-0.2,PdNN,PdClCl,1.63,-1.45,-1.45,1.63,1.86
1638,1638,1638,T',PdNF,Pd,N,F,460709-3,6.05,3.03,19,90,90,120.0,P m,-30.41,0.14,0.1,-2.08,-2.28,-2.28,86.38,22.46,86.35,22.46,0.15,-3.26,-2.09,-2.09,1.01,4.28,4.28,1.21,1.63,1.63,0.02,1.64,1.64,0.36,0.64,0.64,-0.02,-2.28,-2.28,-0.35,PdNN,PdFF,1.63,-3.02,-3.02,1.63,0.84
1639,1639,1639,T',PdNI,Pd,N,I,460753-3,6.22,3.1,19,90,90,120.13,P 1,-25.3,2.23,,,,,21.48,37.17,87.1,37.17,,,,,0.0,42.7,36.39,1.74,15.53,40.4,0.04,-2.6,-2.71,0.05,2.37,1.14,-0.09,0.23,1.57,0.04,PdNN,PdII,1.63,-0.97,-0.97,1.63,1.9
1640,1640,1640,T',PdPBr,Pd,P,Br,461535-3,7.02,3.51,19,90,90,119.99,P 1,-25.32,-0.56,0.08,-1.51,-1.42,-1.42,48.32,16.88,48.22,16.88,0.25,-4.81,-2.18,-2.18,1.08,5.67,5.67,1.38,1.78,1.77,0.01,-0.09,-0.1,0.05,1.9,1.89,0.14,-1.8,-1.8,-0.19,PdPP,PdBrBr,-0.68,-1.2,-1.2,-0.68,0.38
1641,1641,1641,T',PdPCl,Pd,P,Cl,461517-3,6.83,3.42,19,90,90,120.0,P 1,-26.54,-0.88,0.06,-1.21,-1.89,-1.89,48.03,18.18,48.05,18.18,0.2,-4.05,-2.85,-2.85,1.27,4.97,4.97,1.35,1.93,1.93,0.01,0.05,0.05,0.07,1.85,1.85,0.16,-1.9,-1.9,-0.23,PdPP,PdClCl,-0.68,-1.45,-1.45,-0.68,0.19
1642,1642,1642,T',PdPF,Pd,P,F,461509-3,6.55,3.27,19,90,90,119.94,P 1,-29.38,-2.29,0.07,-1.08,-2.98,-2.98,50.08,20.64,49.73,20.64,0.25,-3.72,-4.21,-4.23,1.38,4.45,4.44,1.27,2.35,2.34,0.02,0.55,0.54,0.2,1.72,1.72,0.16,-2.27,-2.27,-0.36,PdPP,PdFF,-0.68,-3.02,-3.02,-0.68,-0.44
1643,1643,1643,T',PdPI,Pd,P,I,461553-3,7.38,3.69,19,90,90,119.98,P 1,-23.78,0.04,0.11,-2.02,-0.73,-0.73,47.69,14.59,47.59,14.59,0.33,-6.13,-1.17,-1.17,0.47,7.82,7.81,1.41,1.56,1.56,0.0,-0.07,-0.07,0.05,1.84,1.84,0.1,-1.77,-1.76,-0.15,PdPP,PdII,-0.68,-0.97,-0.97,-0.68,0.87
1644,1644,1644,T',PdSbBr,Pd,Sb,Br,465135-3,7.52,3.76,19,90,90,119.97,P 1,-23.84,-1.05,0.05,-0.8,-1.46,-1.45,30.73,14.25,30.84,14.25,0.28,-4.83,-3.24,-3.23,0.88,6.68,6.68,1.41,2.36,2.36,0.01,0.11,0.11,0.01,2.1,2.1,0.18,-2.21,-2.21,-0.2,PdSbSb,PdBrBr,-0.39,-1.2,-1.2,-0.39,-0.26
1645,1645,1645,T',PdSbCl,Pd,Sb,Cl,465117-3,7.35,3.67,19,90,90,119.96,P 1,-24.75,-1.22,0.05,-0.77,-1.83,-1.83,29.78,14.57,29.8,14.57,0.32,-5.05,-4.13,-4.13,0.88,6.21,6.21,1.38,2.7,2.7,0.01,0.28,0.27,0.03,2.05,2.05,0.19,-2.33,-2.32,-0.23,PdSbSb,PdClCl,-0.39,-1.45,-1.45,-0.39,-0.31
1646,1646,1646,T',PdSbF,Pd,Sb,F,465109-3,7.02,3.47,19,90,90,119.67,P 1,-26.87,-2.27,0.13,-0.98,-2.67,-2.66,31.84,17.27,31.48,17.27,0.88,-6.89,-5.44,-5.45,0.73,6.25,6.26,1.3,3.48,3.45,0.02,0.76,0.72,0.18,1.91,1.91,0.19,-2.66,-2.63,-0.37,PdSbSb,PdFF,-0.39,-3.02,-3.02,-0.39,-0.57
1647,1647,1647,T',PdSbI,Pd,Sb,I,465153-3,7.85,3.93,19,90,90,119.99,P 1,-22.79,-0.7,0.06,-1.21,-0.91,-0.91,33.93,13.5,33.99,13.5,0.28,-5.92,-1.92,-1.91,0.75,8.22,8.2,1.44,1.98,1.99,0.01,0.02,0.02,-0.01,2.12,2.13,0.17,-2.15,-2.15,-0.16,PdSbSb,PdII,-0.39,-0.97,-0.97,-0.39,-0.02
1648,1648,1648,T',PtAsBr,Pt,As,Br,783335-3,7.29,3.64,19,90,90,119.99,P 1,-26.58,-1.01,0.06,-1.19,-1.1,-1.1,49.58,16.39,49.61,16.39,0.18,-3.57,-1.67,-1.67,1.6,4.77,4.77,1.38,2.52,2.51,0.01,-0.23,-0.23,0.05,2.44,2.44,0.18,-2.21,-2.21,-0.22,PtAsAs,PtBrBr,-0.1,-0.81,-0.81,-0.1,-0.55
1649,1649,1649,T',PtAsCl,Pt,As,Cl,783317-3,7.14,3.57,19,90,90,119.99,P 1,-27.57,-1.22,0.05,-1.01,-1.48,-1.48,49.56,17.28,49.78,17.28,0.16,-3.09,-2.22,-2.21,1.82,4.25,4.25,1.35,2.94,2.94,0.01,-0.02,-0.02,0.06,2.36,2.36,0.19,-2.35,-2.34,-0.25,PtAsAs,PtClCl,-0.1,-0.11,-0.11,-0.1,-1.12
